cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no_lab,dsp_pedon,sand_pct,silt_pct,clay_pct_lab,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,hzdesg,hrzdep_t,hrzdep_b,layerdes_id,layer_no_field,field_texture,coarse_frag_volume,clay_pct_field,color_moist_hue,color_moist_value,color_moist_chroma,color_dry_hue,color_dry_value,color_dry_chroma,depletions_knd,depletions_col_h,depletions_col_v,depletions_col_c,ped_surf_feat_knd,ped_surf_feat_amt,ped_surf_feat_loc,conc_knd,conc_qty,conc_size,conc_cont,conc_col_h,conc_col_v,conc_col_c,conc_mst,conc_shp,conc_loc,structure_grade,structure_size,structure_type,consistence_rup_res_mst,consistence_rup_res_dry,consistence_stk,consistence_pls,roots_qty1,roots_sz1,roots_qty2,roots_sz2,roots_qty3,roots_sz3,roots_loc,pores_qty1,pores_sz1,pores_qty2,pores_sz2,pores_qty3,pores_sz3,pores_shp,roots_qty4,roots_sz4,roots_qty5,roots_sz5,pores_qty4,pores_sz4,pores_qty5,pores_sz5,dsp_plot_id,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
108,KeC1 - 1-1,KeC1 - 1,1,S2018KS179110,NA,NA,NA,,1.11023909,0.27,2.17,NA,NA,10,0.507324803,NA,NA,NA,NA,NA,NA,NA,1.064809976,77.5806569,104.407741,32.47043952,275.5157323,28.48571991,6.567889988,496.1191361,7.997775606,NA,NA,NA,KS-179-SW-110-1-0_5-2018,19N02553,Ap1,0,5,357,1,SIL  ,0,24,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.11023909,2.17,0,5,1,12.0460941265
116,KeC1 - 2-1,KeC1 - 2,1,S2018KS179111,NA,NA,NA,,1.268092989,0.23,2.1,NA,NA,6.666666667,0.567062531,NA,NA,NA,NA,NA,NA,NA,0.951311112,78.88579999,101.532134,25.57346289,244.8173586,28.37776789,4.822480668,457.86521,6.807891767,NA,NA,NA,KS-179-SW-111-1-0_5-2018,19N02561,Ap,0,5,365,1,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,1.268092989,2.1,0,5,1,13.3149763845
123,KeC1 - 3-1,KeC1 - 3,1,S2018KS179112,NA,NA,NA,,0.989217767,0.25,2.12,NA,NA,13.33333333,0.628437999,NA,NA,NA,NA,NA,NA,NA,1.008468461,79.21897723,90.72272663,48.52059423,347.4646757,45.83161674,4.009632534,481.2834225,7.363731581,NA,NA,NA,KS-179-SW-112-1-0_5-2018,19N02568,Ap1,0,5,372,1,SIL  ,0,24,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC1,46,BAU,BAU,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,NA,KansasState,Keith,A,0.989217767,2.12,0,5,1,10.485708330200001
130,KeC2 - 1-1,KeC2 - 1,1,S2018KS193101,NA,NA,NA,,0.933968903,0.253132832,2.37,NA,NA,7,0.508598397,NA,NA,NA,NA,NA,NA,NA,0.933778193,221.7331907,170.0381488,38.90491681,469.3799911,103.1812369,4.710299883,483.7589264,8.386554648,NA,NA,NA,KS-193-SW-101-1-0_5-2018,19N02575,Ap1,0,5,379,1,SIL  ,0,16,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,GR,NA,NA,NA,NA,7,F,NA,,NA,,T,4,VF,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC2,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,A,0.933968903,2.37,0,5,1,11.06753150055
138,KeC2 - 2-1,KeC2 - 2,1,S2018KS193102,NA,NA,NA,,1.382098583,0.238916256,2.28,NA,NA,8.333333333,0.351567086,NA,NA,NA,NA,NA,NA,NA,0.939737848,158.1702189,118.3062187,41.77615452,486.5852483,119.9268848,7.789811728,389.4061969,8.108058201,NA,NA,NA,KS-193-SW-102-1-0_5-2018,19N02583,Ap1,0,5,387,1,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,NA,NA,NA,NA,7,VF,NA,,NA,,P,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC2,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,A,1.382098583,2.28,0,5,1,15.7559238462
146,KeC2 - 3-1,KeC2 - 3,1,S2018KS193103,NA,NA,NA,,1.15759526,0.23095823100000001,2.09,NA,NA,17,0.495940304,NA,NA,NA,NA,NA,NA,NA,0.847567175,155.0866904,86.92131012,48.43884409,431.7322695,86.61744088,8.196012608,496.4943717,6.921658641,NA,NA,NA,KS-193-SW-103-1-0_5-2018,19N02591,Ap1,0,5,395,1,SIL  ,0,17,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,NA,NA,NA,NA,7,VF,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeC2,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,A,1.15759526,2.09,0,5,1,12.096870466999999
22,KeC3 - 1-1,KeC3 - 1,1,S2018KS153104,NA,NA,NA,,1.3557896,0.2,3.79,NA,NA,4.833333333,0.307503796,NA,NA,NA,NA,NA,NA,NA,1.471433049,157.6381994,92.93264955,483.968254,1087.450651,26.38337845,NA,828.1734547,6.518869454,NA,NA,NA,KS-153-SW-104-1-0_5-2018,19N02641,Ap1,0,5,273,1,SIL<a0>,0,23,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,SBK,NA,NA,NA,NA,2,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC3,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018""<a0>",AG-CROP,NA,KansasState,Keith,A,1.3557896,3.79,0,5,1,25.69221292
29,KeC3 - 2-1,KeC3 - 2,1,S2018KS153105,NA,NA,NA,,1.316326125,0.18,1.22,NA,NA,4.166666667,0.2926964,NA,NA,NA,NA,NA,NA,NA,1.050406868,146.3145789,94.78466704,64.33891189,267.0293886,26.72368382,NA,277.5474589,2.788854055,NA,NA,NA,KS-153-SW-105-1-0_5-2018,19N02648,Ap1,0,5,280,1,SIL,0,23,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,F,SBK,NA,NA,NA,NA,2,F,NA,,NA,,T,1,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC3,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018""<a0>",AG-CROP,NA,KansasState,Keith,A,1.316326125,1.22,0,5,1,8.029589362500001
37,KeC3 - 3-1,KeC3 - 3,1,S2018KS153106,NA,NA,NA,,1.252307599,0.21,1.23,NA,NA,5.833333333,0.269389469,NA,NA,NA,NA,NA,NA,NA,1.001461731,151.2082572,94.88018071,73.00508462,251.2685607,43.28463582,NA,355.7771108,3.167781283,NA,NA,NA,KS-153-SW-106-1-0_5-2018,19N02656,Ap1,0,5,287,1,SIL,0,20,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,F,SBK,NA,NA,NA,NA,2,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeC3,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018""<a0>",AG-CROP,NA,KansasState,Keith,A,1.252307599,1.23,0,5,1,7.70169173385
66,KeCF1 - 1-1,KeCF1 - 1,1,S2018KS179104,NA,NA,NA,,1.495227211,0.28,1.92,NA,NA,10,0.98958544,NA,NA,NA,NA,NA,NA,NA,1.008940895,93.35614948,85.73990423,23.15384886,350.5526555,39.00611143,9.567300061,502.5348065,8.372095404,NA,NA,NA,KS-179-SW-104-1-0_5-2018,19N02511,Ap,0,5,315,1,SIL  ,0,16,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,GR,NA,NA,NA,NA,7,VF,NA,F,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeCF1,49,SHM - no-till,SHM,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,NA,KansasState,Keith,A,1.495227211,1.92,0,5,1,14.3541812256
73,KeCF1 - 2-1,KeCF1 - 2,1,S2018KS179105,NA,NA,NA,,1.275108718,0.29,1.79,NA,NA,15,0.866007042,NA,NA,NA,NA,NA,NA,NA,1.035179493,46.27142361,43.09834953,33.58508758,230.5231616,28.32211126,6.212161661,352.1231229,7.197889825,NA,NA,NA,KS-179-SW-105-1-0_10-2018,19N02518,Ap1,0,5,322,1,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,TN,PL,NA,NA,NA,NA,7,F,NA,,NA,,T,7,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeCF1,49,SHM - no-till,SHM,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,NA,KansasState,Keith,A,1.275108718,1.79,0,5,1,11.412223026100001
80,KeCF1 - 3-1,KeCF1 - 3,1,S2018KS179106,NA,NA,NA,,1.06288292,0.26,1.89,NA,NA,6.666666667,1.147497196,NA,NA,NA,NA,NA,NA,NA,1.02319359,91.31217073,118.1970039,37.86653365,321.4691947,38.50278757,26.58085602,426.9901673,6.573001771,NA,NA,NA,KS-179-SW-106-1-0_5-2018,19N02525,Ap1,0,5,329,1,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,TN,PL,NA,NA,NA,NA,7,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeCF1,49,SHM - no-till,SHM,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,NA,KansasState,Keith,A,1.06288292,1.89,0,5,1,10.044243594
1,KeCF3 - 1-1,KeCF3 - 1,1,S2018KS153101,NA,NA,NA,,1.298786803,0.23,1.89,NA,NA,4,0.339342687,NA,NA,NA,NA,NA,NA,NA,0.995113817,183.1410914,83.86781345,94.37098511,361.5211518,36.72089609,NA,530.4245249,5.098742295,NA,NA,NA,KS-153-SW-101-1-0_5-2018,19N02620,Ap1,0,5,252,1,SIL  ,0,20,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,NA,NA,NA,NA,1,F,NA,,NA,,T,2,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeCF3,50,SHM - no-till,SHM,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,NA,KansasState,Keith,A,1.298786803,1.89,0,5,1,12.273535288349999
8,KeCF3 - 2-1,KeCF3 - 2,1,S2018KS153102,NA,NA,NA,,0.859426784,0.22,1.65,NA,NA,7.5,0.289718643,NA,NA,NA,NA,NA,NA,NA,1.018056112,160.5537485,79.3393106,58.14359576,343.9442947,26.39045584,NA,437.8208059,4.941806525,NA,NA,NA,KS-153-SW-102-1-0_5-2018,19N02627,Ap1,0,5,259,1,SIL,0,18,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,PL,NA,NA,NA,NA,2,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeCF3,50,SHM - no-till,SHM,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,NA,KansasState,Keith,A,0.859426784,1.65,0,5,1,7.090270968
15,KeCF3 - 3-1,KeCF3 - 3,1,S2018KS153103,NA,NA,NA,,1.114623921,0.2,1.63,NA,NA,8,0.418407478,NA,NA,NA,NA,NA,NA,NA,0.960487463,128.7078761,71.27198985,46.88768364,356.2771414,35.98428385,NA,463.4168682,5.259397507,NA,NA,NA,KS-153-SW-103-1-0_5-2018,19N02634,Ap1,0,5,266,1,SIL,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,PL,NA,NA,NA,NA,2,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,KeCF3,50,SHM - no-till,SHM,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,NA,KansasState,Keith,A,1.114623921,1.63,0,5,1,9.084184956149999
87,KeN1 - 1-1,KeN1 - 1,1,S2018KS179107,NA,NA,NA,,1.153210429,0.29,3.19,NA,NA,50,1.311981046,NA,NA,NA,NA,NA,NA,NA,1.512575622,261.0787549,219.9274248,175.3465823,1002.843167,144.1282629,61.97531085,747.5916346,7.119717944,NA,NA,NA,KS-179-SW-107-1-0_5-2018,19N02532,A1,0,5,336,1,SIL  ,0,18,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,F,GR,NA,NA,NA,NA,7,M,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN1,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,A,1.153210429,3.19,0,5,1,18.39370634255
94,KeN1 - 2-1,KeN1 - 2,1,S2018KS179108,NA,NA,NA,,0.885735767,0.33,3.37,NA,NA,73.33333333,3.960029424,NA,NA,NA,NA,NA,NA,NA,1.563061784,295.2529472,198.2024995,252.2991116,1233.332415,178.3725214,82.28527785,786.8414849,8.543854045,NA,NA,NA,KS-179-SW-108-1-0_5-2018,19N02539,A1,0,5,343,1,SIL  ,0,18,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,F,GR,NA,NA,NA,NA,7,M,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN1,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,A,0.885735767,3.37,0,5,1,14.92464767395
101,KeN1 - 3-1,KeN1 - 3,1,S2018KS179109,NA,NA,NA,,0.848903191,0.31,3.53,NA,NA,51.66666667,1.364906078,NA,NA,NA,NA,NA,NA,NA,1.558116141,300.1675475,232.2420865,187.5867225,1213.105306,139.5705467,35.8266219,804.88751,9.426343241,NA,NA,NA,KS-179-SW-109-1-0_5-2018,19N02546,A1,0,5,350,1,SIL  ,0,18,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,F,GR,NA,NA,NA,NA,7,M,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN1,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,A,0.848903191,3.53,0,5,1,14.98314132115
154,KeN2 - 1-1,KeN2 - 1,1,S2018KS193104,NA,NA,NA,,0.917306547,0.333333333,1.12,NA,NA,71.33333333,1.489935644,NA,NA,NA,NA,NA,NA,NA,0.842200344,347.6057688,239.9034778,85.79000581,240.2602902,321.0924504,97.87054704,273.9357388,2.664869728,NA,NA,NA,KS-193-SW-104-1-0_5-2018,19N02599,A1,0,5,403,1,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,KeN2,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,A,0.917306547,1.12,0,5,1,5.136916663200001
161,KeN2 - 2-1,KeN2 - 2,1,S2018KS193105,NA,NA,NA,,0.81294758,0.380555556,3.87,NA,NA,78.33333333,2.295442046,NA,NA,NA,NA,NA,NA,NA,1.590409661,381.6373033,204.3592279,468.1227921,708.0739507,357.442764,113.5021433,556.2445795,5.62231672,NA,NA,NA,KS-193-SW-105-1-0_5-2018,19N02606,A1,0,5,410,1,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,KeN2,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,A,0.81294758,3.87,0,5,1,15.730535673000002
168,KeN2 - 3-1,KeN2 - 3,1,S2018KS193106,NA,NA,NA,,0.755067817,0.376731302,4.33,NA,NA,84,1.634679641,NA,NA,NA,NA,NA,NA,NA,1.747301615,363.6390617,224.1615306,554.8579222,1153.592549,319.5824484,85.59013868,790.1523559,8.031437568,NA,NA,NA,KS-193-SW-106-1-0_5-2018R,19N02613,A1,0,5,417,1,SIL,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,KeN2,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,A,0.755067817,4.33,0,5,1,16.34721823805
45,KeN3 - 1-1,KeN3 - 1,1,S2018KS153107,NA,NA,NA,,1.056744158,0.26,1.35,NA,NA,68,1.612341658,NA,NA,NA,NA,NA,NA,NA,1.116454645,372.7618853,198.9023364,407.4875823,217.2604016,136.3001675,NA,340.7884063,6.423777877,NA,NA,NA,KS-153-SW-107-1-0_5-2018,19N02664,A1,0,5,294,2,SIL,0,15,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,F,GR,NA,NA,NA,NA,3,F,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN3,53,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,NA,KansasState,Keith,A,1.056744158,1.35,0,5,1,7.133023066500002
52,KeN3 - 2-1,KeN3 - 2,1,S2018KS153108,NA,NA,NA,,0.686664461,0.26,2.91,NA,NA,75.83333333,2.124210026,NA,NA,NA,NA,NA,NA,NA,1.638794126,366.3830187,241.6724775,426.2003686,314.6632496,164.0245554,NA,646.5499446,6.214649214,NA,NA,NA,KS-153-SW-108-1-0_5-2018,19N02671,A1,0,5,301,1,SIL,0,20,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,NA,NA,NA,NA,3,F,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN3,53,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,NA,KansasState,Keith,A,0.686664461,2.91,0,5,1,9.99096790755
59,KeN3 - 3-1,KeN3 - 3,1,S2018KS153109,NA,NA,NA,,0.734897597,0.26,2.79,NA,NA,55.83333333,1.921802554,NA,NA,NA,NA,NA,NA,NA,1.613865915,343.1200241,231.8743357,368.4981685,429.4177195,130.6056525,NA,691.4635615,5.130717316,NA,NA,NA,KS-153-SW-109-1-0_5-2018,19N02678,A1,0,5,308,1,SIL,0,20,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,F,GR,NA,NA,NA,NA,3,F,NA,,NA,,T,3,F,NA,,NA,,DT,NA,NA,NA,NA,NA,NA,NA,NA,KeN3,53,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,NA,KansasState,Keith,A,0.734897597,2.79,0,5,1,10.251821478150001
185,CeC1-1-1,CeC1-1,1,C1Pit,64.41524943,13.51959245,22.06515812,sandy clay loam,0.870713957,0.202263196,1.87,NA,0.1,40.58577406,4.025253918,NA,NA,NA,NA,NA,NA,NA,5.117934353,512.9715302,123.5815603,673.4751773,221.1751663,475.9074733,248.0141844,716.24458,12.68727021,NA,NA,NA,NC-183-SWSHA-C1PIT-0_5-03192018,18N05154,Ap1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CeC1,20,BAU,BAU,CROP,Till,wheat - 1,corn,AG-CROP,Lake Wheeler,NCState,Cecil,A,0.870713957,1.87,0,5,1,8.14117549795
175,CeC1-2-1,CeC1-2,1,C1B,55.1113304,17.49011722,27.39855239,sandy clay loam,1.536133195,0.17473697,1.82,NA,0.16,45.45454545,3.160908105,NA,NA,NA,NA,NA,NA,NA,5.118,569.0213523,165.8687943,286.4893617,282.9342203,275.3202847,97.69503546,717.02168,7.554663409,NA,NA,NA,NC-183-SWSHA-C1B-0_5-03192018,18N05150,Ap1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CeC1,20,BAU,BAU,CROP,Till,wheat - 1,corn,AG-CROP,Lake Wheeler,NCState,Cecil,A,1.536133195,1.82,0,5,1,13.9788120745
180,CeC1-3-1,CeC1-3,1,C1C,56.58113738,15.37508259,28.04378003,sandy clay loam,1.537952109,0.200444283,1.45,NA,0.12,27.23577236,16.70007796,NA,NA,NA,NA,NA,NA,NA,2.908279603,241.5124555,91.40070922,143.9361702,177.9268293,164.4661922,54.34397163,716.4135148,4.759910045,NA,NA,NA,NC-183-SWSHA-C1C-0_5-03192018,18N05152,Ap1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CeC1,20,BAU,BAU,CROP,Till,wheat - 1,corn,AG-CROP,Lake Wheeler,NCState,Cecil,A,1.537952109,1.45,0,5,1,11.150152790249999
